ID_NODO    PADRE:   RELACION    ID_HIJOS 
2207          2176         0         2232
2208          2179         0         2233
2209         2180        0      SIN HIJOS
2210          2181         0         2234
2211          2183         0         2235 2236
2212          2183         0         2237 2238
2213          2185         0         2239 2240
2214          2187         0         2241
2215         2189        0      SIN HIJOS
2216         2189        0      SIN HIJOS
2217          2190         0         2242 2243
2218          2193         0         2244 2245
2219          2194         0         2246
2220         2194        0      SIN HIJOS
2221          2195         0         2247
2222          2195         0         2248
2223          2197         0         2249 2250
2224          2197         0         2251
2225          2198         0         2252 2253
2226         2200        0      SIN HIJOS
2227          2200         0         2254
2228          2201         0         2255
2229         2203        0      SIN HIJOS
2230          2205         0         2256
2231         2205        0      SIN HIJOS
2232          2207         0         2257 2258
2233         2208        0      SIN HIJOS
2234         2210        0      SIN HIJOS
2235          2211         0         2259 2260
2236          2211         0         2261
2237          2212         0         2262
2238          2212         0         2263
2239          2213         0         2264
2240          2213         0         2265 2266
2241          2214         0         2267 2268
2242          2217         0         2269
2243          2217         0         2270
2244         2218        0      SIN HIJOS
2245         2218        0      SIN HIJOS
2246          2219         0         2271
2247         2221        0      SIN HIJOS
2248          2222         0         2272
2249          2223         0         2273 2274
2250          2223         0         2275
2251          2224         0         2276 2277
2252          2225         0         2278
2253          2225         0         2279
2254          2227         0         2280
2255          2228         0         2281 2282
2256         2230        0      SIN HIJOS
2257         2232        0      SIN HIJOS
2258          2232         0         2283 2284
2259          2235         0         2285 2286
2260         2235        0      SIN HIJOS
2261          2236         0         2287
2262          2237         0         2288
2263         2238        0      SIN HIJOS
2264          2239         0         2289 2290
2265         2240        0      SIN HIJOS
2266          2240         0         2291 2292
2267         2241        0      SIN HIJOS
2268         2241        0      SIN HIJOS
2269          2242         0         2293 2294
2270          2243         0         2295 2296
2271          2246         0         2297
2272          2248         0         2298
2273         2249        0      SIN HIJOS
2274         2249        0      SIN HIJOS
2275          2250         0         2299 2300
2276         2251        0      SIN HIJOS
2277          2251         0         2301
2278          2252         0         2302 2303
2279          2253         0         2304
2280         2254        0      SIN HIJOS
2281          2255         0         2305
2282         2255        0      SIN HIJOS
2283          2258         0         2306 2307
2284          2258         0         2308 2309
2285         2259        0      SIN HIJOS
2286         2259        0      SIN HIJOS
2287          2261         0         2310
2288         2262        0      SIN HIJOS
2289         2264        0      SIN HIJOS
2290          2264         0         2311
2291         2266        0      SIN HIJOS
2292          2266         0         2312
2293          2269         0         2313 2314
2294         2269        0      SIN HIJOS
2295         2270        0      SIN HIJOS
2296          2270         0         2315
2297         2271        0      SIN HIJOS
2298         2272        0      SIN HIJOS
2299          2275         0         2316
2300         2275        0      SIN HIJOS
2301         2277        0      SIN HIJOS
2302          2278         0         2317 2318
2303         2278        0      SIN HIJOS
2304          2279         0         2319 2320
2305          2281         0         2321 2322
2306         2283        0      SIN HIJOS
2307          2283         0         2323 2324
2308          2284         0         2325 2326
2309          2284         0         2327 2328
2310          2287         0         2329
2311          2290         0         2330 2331
2312          2292         0         2332
2313          2293         0         2333 2334
2314          2293         0         2335
2315          2296         0         2336
2316          2299         0         2337 2338
2317          2302         0         2339 2340
2318         2302        0      SIN HIJOS
2319          2304         0         2341
2320          2304         0         2342
2321          2305         0         2343
2322         2305        0      SIN HIJOS
2323          2307         0         2344 2345
2324         2307        0      SIN HIJOS
2325          2308         0         2346 2347
2326         2308        0      SIN HIJOS
2327          2309         0         2348
2328          2309         0         2349 2350
2329          2310         0         2351
2330          2311         0         2352
2331         2311        0      SIN HIJOS
2332          2312         0         2353 2354
2333         2313        0      SIN HIJOS
2334         2313        0      SIN HIJOS
2335         2314        0      SIN HIJOS
2336          2315         0         2355 2356
2337          2316         0         2357 2358
2338          2316         0         2359 2360
2339          2317         0         2361 2362
2340          2317         0         2363
2341          2319         0         2364
2342          2320         0         2365 2366
2343          2321         0         2367
2344          2323         0         2368 2369
2345          2323         0         2370
2346          2325         0         2371 2372
2347          2325         0         2373 2374
2348          2327         0         2375
2349          2328         0         2376
2350          2328         0         2377
2351          2329         0         2378 2379
2352          2330         0         2380 2381
2353          2332         0         2382 2383
2354         2332        0      SIN HIJOS
2355          2336         0         2384
2356          2336         0         2385 2386
2357          2337         0         2387
2358         2337        0      SIN HIJOS
2359         2338        0      SIN HIJOS
2360          2338         0         2388 2389
2361         2339        0      SIN HIJOS
2362          2339         0         2390 2391
2363          2340         0         2392
2364         2341        0      SIN HIJOS
2365          2342         0         2393
2366          2342         0         2394
2367          2343         0         2395
2368          2344         0         2396
2369          2344         0         2397 2398
2370          2345         0         2399 2400
2371         2346        0      SIN HIJOS
2372          2346         0         2401 2402
2373          2347         0         2403 2404
2374          2347         0         2405
2375          2348         0         2406
2376          2349         0         2407
2377         2350        0      SIN HIJOS
2378          2351         0         2408
2379          2351         0         2409 2410
2380          2352         0         2411 2412
2381          2352         0         2413 2414
2382         2353        0      SIN HIJOS
2383         2353        0      SIN HIJOS
2384         2355        0      SIN HIJOS
2385          2356         0         2415 2416
2386         2356        0      SIN HIJOS
2387          2357         0         2417
2388          2360         0         2418 2419
2389          2360         0         2420
2390          2362         0         2421
2391         2362        0      SIN HIJOS
2392          2363         0         2422 2423
2393         2365        0      SIN HIJOS
2394          2366         0         2424 2425
2395          2367         0         2426 2427
2396          2368         0         2428 2429
2397          2369         0         2430 2431
2398          2369         0         2432 2433
2399         2370        0      SIN HIJOS
2400         2370        0      SIN HIJOS
2401         2372        0      SIN HIJOS
2402          2372         0         2434 2435
2403          2373         0         2436 2437
2404          2373         0         2438 2439
2405          2374         0         2440 2441
2406          2375         0         2442 2443
2407          2376         0         2444
2408         2378        0      SIN HIJOS
2409         2379        0      SIN HIJOS
2410          2379         0         2445
2411         2380        0      SIN HIJOS
2412          2380         0         2446
2413          2381         0         2447 2448
2414          2381         0         2449 2450
2415          2385         0         2451
2416          2385         0         2452
2417         2387        0      SIN HIJOS
2418          2388         0         2453
2419         2388        0      SIN HIJOS
2420         2389        0      SIN HIJOS
2421         2390        0      SIN HIJOS
2422          2392         0         2454
2423          2392         0         2455
2424         2394        0      SIN HIJOS
2425         2394        0      SIN HIJOS
2426         2395        0      SIN HIJOS
2427          2395         0         2456 2457
2428          2396         0         2458
2429          2396         0         2459
2430         2397        0      SIN HIJOS
2431          2397         0         2460
2432          2398         0         2461 2462
2433          2398         0         2463 2464
2434          2402         0         2465 2466
2435         2402        0      SIN HIJOS
2436         2403        0      SIN HIJOS
2437          2403         0         2467
2438         2404        0      SIN HIJOS
2439          2404         0         2468 2469
2440         2405        0      SIN HIJOS
2441          2405         0         2470 2471
2442         2406        0      SIN HIJOS
2443          2406         0         2472
2444         2407        0      SIN HIJOS
2445          2410         0         2473 2474
2446          2412         0         2475
2447         2413        0      SIN HIJOS
2448         2413        0      SIN HIJOS
2449          2414         0         2476
2450          2414         0         2477
2451          2415         0         2478 2479
2452          2416         0         2480
2453         2418        0      SIN HIJOS
2454         2422        0      SIN HIJOS
2455          2423         0         2481 2482
2456          2427         0         2483
2457          2427         0         2484 2485
2458         2428        0      SIN HIJOS
2459          2429         0         2486 2487
2460          2431         0         2488 2489
2461          2432         0         2490 2491
2462         2432        0      SIN HIJOS
2463         2433        0      SIN HIJOS
2464          2433         0         2492 2493
2465          2434         0         2494 2495
2466          2434         0         2496 2497
2467         2437        0      SIN HIJOS
2468          2439         0         2498
2469          2439         0         2499
2470          2441         0         2500
2471         2441        0      SIN HIJOS
2472         2443        0      SIN HIJOS
2473          2445         0         2501
2474          2445         0         2502 2503
2475         2446        0      SIN HIJOS
2476          2449         0         2504
2477          2450         0         2505
2478          2451         0         2506
2479          2451         0         2507 2508
2480          2452         0         2509
2481          2455         0         2510
2482          2455         0         2511 2512
2483          2456         0         2513 2514
2484         2457        0      SIN HIJOS
2485         2457        0      SIN HIJOS
2486          2459         0         2515
2487          2459         0         2516 2517
2488          2460         0         2518 2519
2489          2460         0         2520
2490          2461         0         2521
2491          2461         0         2522 2523
2492         2464        0      SIN HIJOS
2493          2464         0         2524
2494          2465         0         2525 2526
2495          2465         0         2527 2528
2496          2466         0         2529
2497         2466        0      SIN HIJOS
2498         2468        0      SIN HIJOS
2499         2469        0      SIN HIJOS
2500          2470         0         2530 2531
2501          2473         0         2532
2502          2474         0         2533 2534
2503          2474         0         2535 2536
2504          2476         0         2537
2505          2477         0         2538
2506          2478         0         2539 2540
2507         2479        0      SIN HIJOS
2508          2479         0         2541
2509          2480         0         2542
2510          2481         0         2543 2544
2511          2482         0         2545
2512         2482        0      SIN HIJOS
2513          2483         0         2546 2547
2514          2483         0         2548
2515          2486         0         2549
2516          2487         0         2550
2517         2487        0      SIN HIJOS
2518          2488         0         2551 2552
2519         2488        0      SIN HIJOS
2520          2489         0         2553
2521          2490         0         2554 2555
2522          2491         0         2556
2523          2491         0         2557
2524          2493         0         2558 2559
2525         2494        0      SIN HIJOS
2526          2494         0         2560
2527          2495         0         2561 2562
2528          2495         0         2563
2529         2496        0      SIN HIJOS
2530          2500         0         2564 2565
2531          2500         0         2566 2567
2532          2501         0         2568 2569
2533          2502         0         2570 2571
2534          2502         0         2572 2573
2535          2503         0         2574
2536         2503        0      SIN HIJOS
2537          2504         0         2575 2576
2538          2505         0         2577 2578
2539          2506         0         2579
2540          2506         0         2580
2541          2508         0         2581 2582
2542          2509         0         2583
2543          2510         0         2584
2544         2510        0      SIN HIJOS
2545          2511         0         2585
2546         2513        0      SIN HIJOS
2547          2513         0         2586 2587
2548         2514        0      SIN HIJOS
2549         2515        0      SIN HIJOS
2550         2516        0      SIN HIJOS
2551          2518         0         2588 2589
2552          2518         0         2590
2553         2520        0      SIN HIJOS
2554         2521        0      SIN HIJOS
2555         2521        0      SIN HIJOS
2556          2522         0         2591 2592
2557         2523        0      SIN HIJOS
2558          2524         0         2593 2594
2559          2524         0         2595 2596
2560         2526        0      SIN HIJOS
2561         2527        0      SIN HIJOS
2562          2527         0         2597 2598
2563          2528         0         2599
2564         2530        0      SIN HIJOS
2565          2530         0         2600
2566          2531         0         2601 2602
2567         2531        0      SIN HIJOS
2568          2532         0         2603
2569          2532         0         2604 2605
2570         2533        0      SIN HIJOS
2571          2533         0         2606
2572         2534        0      SIN HIJOS
2573         2534        0      SIN HIJOS
2574          2535         0         2607
2575          2537         0         2608
2576         2537        0      SIN HIJOS
2577          2538         0         2609 2610
2578          2538         0         2611 2612
2579          2539         0         2613
2580          2540         0         2614
2581          2541         0         2615
2582          2541         0         2616 2617
2583          2542         0         2618
2584         2543        0      SIN HIJOS
2585          2545         0         2619
2586          2547         0         2620 2621
2587          2547         0         2622
2588          2551         0         2623
2589         2551        0      SIN HIJOS
2590          2552         0         2624 2625
2591         2556        0      SIN HIJOS
2592         2556        0      SIN HIJOS
2593          2558         0         2626
2594          2558         0         2627 2628
2595          2559         0         2629
2596         2559        0      SIN HIJOS
2597         2562        0      SIN HIJOS
2598         2562        0      SIN HIJOS
2599          2563         0         2630
2600         2565        0      SIN HIJOS
2601          2566         0         2631 2632
2602          2566         0         2633 2634
2603          2568         0         2635 2636
2604          2569         0         2637
2605          2569         0         2638
2606         2571        0      SIN HIJOS
2607          2574         0         2639
2608          2575         0         2640 2641
2609          2577         0         2642 2643
2610          2577         0         2644 2645
2611          2578         0         2646 2647
2612          2578         0         2648 2649
2613          2579         0         2650
2614          2580         0         2651 2652
2615         2581        0      SIN HIJOS
2616          2582         0         2653
2617          2582         0         2654 2655
2618          2583         0         2656 2657
2619          2585         0         2658
2620          2586         0         2659 2660
2621         2586        0      SIN HIJOS
2622          2587         0         2661 2662
2623         2588        0      SIN HIJOS
2624          2590         0         2663
2625         2590        0      SIN HIJOS
2626          2593         0         2664 2665
2627          2594         0         2666 2667
2628         2594        0      SIN HIJOS
2629          2595         0         2668
2630         2599        0      SIN HIJOS
2631          2601         0         2669 2670
2632          2601         0         2671
2633          2602         0         2672
2634          2602         0         2673 2674
2635          2603         0         2675
2636          2603         0         2676 2677
2637          2604         0         2678 2679
2638          2605         0         2680
2639          2607         0         2681 2682
2640          2608         0         2683
2641         2608        0      SIN HIJOS
2642         2609        0      SIN HIJOS
2643         2609        0      SIN HIJOS
2644          2610         0         2684
2645          2610         0         2685
2646          2611         0         2686
2647         2611        0      SIN HIJOS
2648          2612         0         2687
2649          2612         0         2688
2650          2613         0         2689
2651         2614        0      SIN HIJOS
2652          2614         0         2690 2691
2653         2616        0      SIN HIJOS
2654          2617         0         2692
2655          2617         0         2693
2656         2618        0      SIN HIJOS
2657          2618         0         2694 2695
2658         2619        0      SIN HIJOS
2659          2620         0         2696
2660          2620         0         2697 2698
2661         2622        0      SIN HIJOS
2662          2622         0         2699
2663         2624        0      SIN HIJOS
2664          2626         0         2700
2665          2626         0         2701
2666          2627         0         2702 2703
2667          2627         0         2704
2668          2629         0         2705 2706
2669          2631         0         2707 2708
2670         2631        0      SIN HIJOS
2671         2632        0      SIN HIJOS
2672         2633        0      SIN HIJOS
2673          2634         0         2709 2710
2674          2634         0         2711
2675          2635         0         2712 2713
2676         2636        0      SIN HIJOS
2677          2636         0         2714
2678          2637         0         2715 2716
2679          2637         0         2717 2718
2680          2638         0         2719
2681          2639         0         2720 2721
2682          2639         0         2722
2683          2640         0         2723 2724
2684          2644         0         2725
2685          2645         0         2726
2686          2646         0         2727 2728
2687          2648         0         2729 2730
2688          2649         0         2731 2732
2689         2650        0      SIN HIJOS
2690         2652        0      SIN HIJOS
2691          2652         0         2733 2734
2692          2654         0         2735
2693          2655         0         2736
2694          2657         0         2737 2738
2695          2657         0         2739
2696          2659         0         2740 2741
2697          2660         0         2742
2698          2660         0         2743
2699         2662        0      SIN HIJOS
2700          2664         0         2744
2701         2665        0      SIN HIJOS
2702          2666         0         2745
2703          2666         0         2746
2704          2667         0         2747
2705          2668         0         2748 2749
2706          2668         0         2750 2751
2707          2669         0         2752 2753
2708         2669        0      SIN HIJOS
2709          2673         0         2754
2710         2673        0      SIN HIJOS
2711          2674         0         2755 2756
2712         2675        0      SIN HIJOS
2713         2675        0      SIN HIJOS
2714          2677         0         2757
2715         2678        0      SIN HIJOS
2716         2678        0      SIN HIJOS
2717          2679         0         2758 2759
2718         2679        0      SIN HIJOS
2719          2680         0         2760
2720         2681        0      SIN HIJOS
2721         2681        0      SIN HIJOS
2722          2682         0         2761
2723          2683         0         2762
2724          2683         0         2763 2764
2725          2684         0         2765
2726          2685         0         2766 2767
2727          2686         0         2768
2728          2686         0         2769
2729          2687         0         2770 2771
2730         2687        0      SIN HIJOS
2731          2688         0         2772 2773
2732          2688         0         2774 2775
2733          2691         0         2776 2777
2734          2691         0         2778 2779
2735          2692         0         2780
2736          2693         0         2781
2737          2694         0         2782 2783
2738          2694         0         2784
2739          2695         0         2785 2786
2740          2696         0         2787 2788
2741          2696         0         2789 2790
2742          2697         0         2791
2743          2698         0         2792
2744          2700         0         2793
2745          2702         0         2794
2746          2703         0         2795
2747         2704        0      SIN HIJOS
2748          2705         0         2796 2797
2749          2705         0         2798
2750          2706         0         2799
2751          2706         0         2800 2801
2752          2707         0         2802
2753          2707         0         2803
2754          2709         0         2804 2805
2755         2711        0      SIN HIJOS
2756          2711         0         2806 2807
2757         2714        0      SIN HIJOS
2758          2717         0         2808
2759         2717        0      SIN HIJOS
2760          2719         0         2809
2761          2722         0         2810
2762         2723        0      SIN HIJOS
2763          2724         0         2811 2812
2764          2724         0         2813 2814
2765          2725         0         2815
2766         2726        0      SIN HIJOS
2767         2726        0      SIN HIJOS
2768          2727         0         2816 2817
2769         2728        0      SIN HIJOS
2770          2729         0         2818 2819
2771          2729         0         2820
2772         2731        0      SIN HIJOS
2773          2731         0         2821
2774         2732        0      SIN HIJOS
2775          2732         0         2822 2823
2776          2733         0         2824 2825
2777          2733         0         2826 2827
2778          2734         0         2828 2829
2779          2734         0         2830
2780         2735        0      SIN HIJOS
2781          2736         0         2831
2782          2737         0         2832 2833
2783         2737        0      SIN HIJOS
2784          2738         0         2834 2835
2785         2739        0      SIN HIJOS
2786         2739        0      SIN HIJOS
2787          2740         0         2836
2788          2740         0         2837 2838
2789          2741         0         2839 2840
2790          2741         0         2841 2842
2791         2742        0      SIN HIJOS
2792         2743        0      SIN HIJOS
2793          2744         0         2843 2844
2794         2745        0      SIN HIJOS
2795          2746         0         2845
2796          2748         0         2846 2847
2797         2748        0      SIN HIJOS
2798         2749        0      SIN HIJOS
2799          2750         0         2848 2849
2800          2751         0         2850 2851
2801          2751         0         2852
2802          2752         0         2853
2803          2753         0         2854 2855
2804          2754         0         2856 2857
2805          2754         0         2858 2859
2806          2756         0         2860
2807          2756         0         2861 2862
2808          2758         0         2863
2809          2760         0         2864
2810          2761         0         2865
2811         2763        0      SIN HIJOS
2812          2763         0         2866
2813          2764         0         2867 2868
2814          2764         0         2869 2870
2815         2765        0      SIN HIJOS
2816          2768         0         2871 2872
2817          2768         0         2873
2818         2770        0      SIN HIJOS
2819          2770         0         2874 2875
2820         2771        0      SIN HIJOS
2821         2773        0      SIN HIJOS
2822         2775        0      SIN HIJOS
2823          2775         0         2876 2877
2824          2776         0         2878 2879
2825          2776         0         2880
2826          2777         0         2881 2882
2827          2777         0         2883
2828         2778        0      SIN HIJOS
2829         2778        0      SIN HIJOS
2830          2779         0         2884 2885
2831         2781        0      SIN HIJOS
2832         2782        0      SIN HIJOS
2833          2782         0         2886
2834         2784        0      SIN HIJOS
2835          2784         0         2887 2888
2836         2787        0      SIN HIJOS
2837          2788         0         2889 2890
2838          2788         0         2891 2892
2839          2789         0         2893
2840         2789        0      SIN HIJOS
2841         2790        0      SIN HIJOS
2842          2790         0         2894
2843         2793        0      SIN HIJOS
2844         2793        0      SIN HIJOS
2845          2795         0         2895
2846         2796        0      SIN HIJOS
2847         2796        0      SIN HIJOS
2848          2799         0         2896 2897
2849         2799        0      SIN HIJOS
2850         2800        0      SIN HIJOS
2851          2800         0         2898 2899
2852          2801         0         2900
2853         2802        0      SIN HIJOS
2854          2803         0         2901
2855          2803         0         2902 2903
2856         2804        0      SIN HIJOS
2857         2804        0      SIN HIJOS
2858          2805         0         2904 2905
2859          2805         0         2906 2907
2860          2806         0         2908 2909
2861         2807        0      SIN HIJOS
2862          2807         0         2910
2863          2808         0         2911
2864         2809        0      SIN HIJOS
2865          2810         0         2912 2913
2866          2812         0         2914
2867         2813        0      SIN HIJOS
2868         2813        0      SIN HIJOS
2869          2814         0         2915
2870          2814         0         2916 2917
2871          2816         0         2918
2872          2816         0         2919 2920
2873          2817         0         2921 2922
2874          2819         0         2923
2875         2819        0      SIN HIJOS
2876          2823         0         2924 2925
2877         2823        0      SIN HIJOS
2878          2824         0         2926 2927
2879         2824        0      SIN HIJOS
2880         2825        0      SIN HIJOS
2881         2826        0      SIN HIJOS
2882          2826         0         2928 2929
2883         2827        0      SIN HIJOS
2884         2830        0      SIN HIJOS
2885         2830        0      SIN HIJOS
2886          2833         0         2930
2887          2835         0         2931
2888         2835        0      SIN HIJOS
2889          2837         0         2932 2933
2890         2837        0      SIN HIJOS
2891          2838         0         2934
2892          2838         0         2935
2893         2839        0      SIN HIJOS
2894          2842         0         2936
2895         2845        0      SIN HIJOS
2896         2848        0      SIN HIJOS
2897         2848        0      SIN HIJOS
2898          2851         0         2937
2899         2851        0      SIN HIJOS
2900          2852         0         2938 2939
2901          2854         0         2940 2941
2902          2855         0         2942
2903         2855        0      SIN HIJOS
2904          2858         0         2943
2905          2858         0         2944
2906         2859        0      SIN HIJOS
2907          2859         0         2945
2908         2860        0      SIN HIJOS
2909          2860         0         2946 2947
2910          2862         0         2948 2949
2911          2863         0         2950
2912         2865        0      SIN HIJOS
2913         2865        0      SIN HIJOS
2914         2866        0      SIN HIJOS
2915          2869         0         2951 2952
2916          2870         0         2953
2917          2870         0         2954
2918         2871        0      SIN HIJOS
2919         2872        0      SIN HIJOS
2920          2872         0         2955
2921          2873         0         2956
2922          2873         0         2957
2923          2874         0         2958 2959
2924          2876         0         2960
2925          2876         0         2961
2926          2878         0         2962
2927         2878        0      SIN HIJOS
2928          2882         0         2963
2929          2882         0         2964 2965
2930         2886        0      SIN HIJOS
2931          2887         0         2966 2967
2932          2889         0         2968 2969
2933         2889        0      SIN HIJOS
2934         2891        0      SIN HIJOS
2935          2892         0         2970
2936         2894        0      SIN HIJOS
2937          2898         0         2971
2938         2900        0      SIN HIJOS
2939          2900         0         2972 2973
2940         2901        0      SIN HIJOS
2941          2901         0         2974 2975
2942          2902         0         2976
2943          2904         0         2977
2944          2905         0         2978
2945          2907         0         2979 2980
2946          2909         0         2981 2982
2947          2909         0         2983
2948          2910         0         2984 2985
2949          2910         0         2986
2950         2911        0      SIN HIJOS
2951         2915        0      SIN HIJOS
2952          2915         0         2987 2988
2953         2916        0      SIN HIJOS
2954          2917         0         2989
2955          2920         0         2990
2956          2921         0         2991 2992
2957          2922         0         2993 2994
2958          2923         0         2995 2996
2959          2923         0         2997 2998
2960         2924        0      SIN HIJOS
2961          2925         0         2999
2962          2926         0         3000
2963          2928         0         3001 3002
2964          2929         0         3003 3004
2965          2929         0         3005 3006
2966         2931        0      SIN HIJOS
2967         2931        0      SIN HIJOS
2968          2932         0         3007
2969          2932         0         3008
2970          2935         0         3009
2971         2937        0      SIN HIJOS
2972          2939         0         3010 3011
2973         2939        0      SIN HIJOS
2974         2941        0      SIN HIJOS
2975          2941         0         3012 3013
2976         2942        0      SIN HIJOS
2977          2943         0         3014 3015
2978          2944         0         3016
2979          2945         0         3017
2980         2945        0      SIN HIJOS
2981          2946         0         3018
2982          2946         0         3019
2983          2947         0         3020
2984          2948         0         3021
2985          2948         0         3022
2986          2949         0         3023
2987         2952        0      SIN HIJOS
2988          2952         0         3024
2989         2954        0      SIN HIJOS
2990          2955         0         3025
2991          2956         0         3026 3027
2992          2956         0         3028
2993          2957         0         3029
2994          2957         0         3030
2995         2958        0      SIN HIJOS
2996         2958        0      SIN HIJOS
2997         2959        0      SIN HIJOS
2998          2959         0         3031 3032
2999          2961         0         3033
3000          2962         0         3034
3001         2963        0      SIN HIJOS
3002          2963         0         3035 3036
3003          2964         0         3037 3038
3004         2964        0      SIN HIJOS
3005         2965        0      SIN HIJOS
3006          2965         0         3039 3040
3007          2968         0         3041 3042
3008          2969         0         3043 3044
3009         2970        0      SIN HIJOS
3010          2972         0         3045
3011         2972        0      SIN HIJOS
3012          2975         0         3046
3013         2975        0      SIN HIJOS
3014          2977         0         3047
3015          2977         0         3048 3049
3016         2978        0      SIN HIJOS
3017         2979        0      SIN HIJOS
3018         2981        0      SIN HIJOS
3019          2982         0         3050 3051
3020          2983         0         3052 3053
3021          2984         0         3054 3055
3022          2985         0         3056
3023          2986         0         3057 3058
3024          2988         0         3059 3060
3025          2990         0         3061
3026          2991         0         3062 3063
3027         2991        0      SIN HIJOS
3028         2992        0      SIN HIJOS
3029         2993        0      SIN HIJOS
3030          2994         0         3064 3065
3031          2998         0         3066 3067
3032          2998         0         3068 3069
3033          2999         0         3070
3034          3000         0         3071 3072
3035          3002         0         3073 3074
3036         3002        0      SIN HIJOS
3037          3003         0         3075
3038          3003         0         3076 3077
3039          3006         0         3078
3040          3006         0         3079
3041          3007         0         3080
3042          3007         0         3081
3043         3008        0      SIN HIJOS
3044          3008         0         3082 3083
3045          3010         0         3084 3085
3046          3012         0         3086
3047          3014         0         3087 3088
3048          3015         0         3089
3049          3015         0         3090
3050          3019         0         3091 3092
3051          3019         0         3093
3052         3020        0      SIN HIJOS
3053          3020         0         3094
3054         3021        0      SIN HIJOS
3055          3021         0         3095
3056          3022         0         3096
3057          3023         0         3097 3098
3058          3023         0         3099
3059          3024         0         3100
3060         3024        0      SIN HIJOS
3061          3025         0         3101
3062          3026         0         3102 3103
3063          3026         0         3104
3064         3030        0      SIN HIJOS
3065         3030        0      SIN HIJOS
3066          3031         0         3105 3106
3067          3031         0         3107
3068          3032         0         3108 3109
3069         3032        0      SIN HIJOS
3070          3033         0         3110
3071         3034        0      SIN HIJOS
3072         3034        0      SIN HIJOS
3073          3035         0         3111 3112
3074         3035        0      SIN HIJOS
3075         3037        0      SIN HIJOS
3076         3038        0      SIN HIJOS
3077          3038         0         3113 3114
3078         3039        0      SIN HIJOS
3079         3040        0      SIN HIJOS
3080          3041         0         3115 3116
3081          3042         0         3117 3118
3082          3044         0         3119 3120
3083          3044         0         3121 3122
3084         3045        0      SIN HIJOS
3085          3045         0         3123 3124
3086          3046         0         3125
3087         3047        0      SIN HIJOS
3088          3047         0         3126
3089         3048        0      SIN HIJOS
3090         3049        0      SIN HIJOS
3091          3050         0         3127
3092          3050         0         3128
3093          3051         0         3129 3130
3094          3053         0         3131
3095          3055         0         3132
3096          3056         0         3133
3097          3057         0         3134
3098         3057        0      SIN HIJOS
3099         3058        0      SIN HIJOS
3100          3059         0         3135 3136
3101          3061         0         3137
3102          3062         0         3138
3103          3062         0         3139
3104         3063        0      SIN HIJOS
3105          3066         0         3140 3141
3106          3066         0         3142 3143
3107          3067         0         3144 3145
3108         3068        0      SIN HIJOS
3109          3068         0         3146
3110          3070         0         3147
3111         3073        0      SIN HIJOS
3112          3073         0         3148
3113          3077         0         3149 3150
3114          3077         0         3151 3152
3115          3080         0         3153
3116          3080         0         3154 3155
3117          3081         0         3156 3157
3118         3081        0      SIN HIJOS
3119         3082        0      SIN HIJOS
3120         3082        0      SIN HIJOS
3121          3083         0         3158 3159
3122          3083         0         3160
3123         3085        0      SIN HIJOS
3124         3085        0      SIN HIJOS
3125          3086         0         3161
3126          3088         0         3162
3127          3091         0         3163
3128          3092         0         3164 3165
3129          3093         0         3166 3167
3130          3093         0         3168 3169
3131          3094         0         3170 3171
3132          3095         0         3172 3173
3133         3096        0      SIN HIJOS
3134          3097         0         3174 3175
3135          3100         0         3176
3136          3100         0         3177 3178
3137          3101         0         3179
3138          3102         0         3180 3181
3139         3103        0      SIN HIJOS
3140          3105         0         3182
3141         3105        0      SIN HIJOS
3142          3106         0         3183
3143          3106         0         3184
3144         3107        0      SIN HIJOS
3145         3107        0      SIN HIJOS
3146         3109        0      SIN HIJOS
3147          3110         0         3185 3186
3148         3112        0      SIN HIJOS
3149          3113         0         3187
3150          3113         0         3188 3189
3151          3114         0         3190 3191
3152         3114        0      SIN HIJOS
3153          3115         0         3192
3154         3116        0      SIN HIJOS
3155         3116        0      SIN HIJOS
3156         3117        0      SIN HIJOS
3157         3117        0      SIN HIJOS
3158         3121        0      SIN HIJOS
3159          3121         0         3193
3160          3122         0         3194
3161         3125        0      SIN HIJOS
3162          3126         0         3195
3163         3127        0      SIN HIJOS
3164         3128        0      SIN HIJOS
3165          3128         0         3196 3197
3166          3129         0         3198 3199
3167          3129         0         3200 3201
3168          3130         0         3202 3203
3169         3130        0      SIN HIJOS
3170          3131         0         3204 3205
3171          3131         0         3206 3207
3172         3132        0      SIN HIJOS
3173          3132         0         3208 3209
3174          3134         0         3210
3175          3134         0         3211
3176         3135        0      SIN HIJOS
3177         3136        0      SIN HIJOS
3178          3136         0         3212 3213
3179         3137        0      SIN HIJOS
3180          3138         0         3214 3215
3181          3138         0         3216 3217
3182          3140         0         3218 3219
3183          3142         0         3220 3221
3184          3143         0         3222
3185         3147        0      SIN HIJOS
3186          3147         0         3223
3187          3149         0         3224
3188          3150         0         3225
3189          3150         0         3226 3227
3190         3151        0      SIN HIJOS
3191         3151        0      SIN HIJOS
3192         3153        0      SIN HIJOS
3193          3159         0         3228
3194          3160         0         3229 3230
3195          3162         0         3231 3232
3196          3165         0         3233 3234
3197          3165         0         3235
3198          3166         0         3236 3237
3199          3166         0         3238
3200          3167         0         3239 3240
3201          3167         0         3241 3242
3202         3168        0      SIN HIJOS
3203          3168         0         3243 3244
3204          3170         0         3245 3246
3205         3170        0      SIN HIJOS
3206          3171         0         3247
3207          3171         0         3248 3249
3208          3173         0         3250
